Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty
TCS,EQ,2021-11-02,3476.4,3494.0,3513.6,3469.75,3484.0,3484.2,3490.81,3087414.0,10777567152.9,134659.0,2067119.0
TCS,EQ,2021-11-03,3484.2,3504.2,3519.9,3466.05,3488.0,3492.25,3492.58,1537639.0,5370327266.85,98779.0,791208.0
TCS,EQ,2021-11-04,3492.25,3512.95,3513.25,3505.0,3508.65,3508.65,3509.12,328991.0,1154468248.3,42244.0,246904.0
TCS,EQ,2021-11-08,3508.65,3548.0,3548.0,3481.2,3506.0,3502.75,3503.3,2526082.0,8849622221.8,144893.0,1652814.0
TCS,EQ,2021-11-09,3502.75,3508.0,3535.0,3496.0,3503.0,3505.7,3508.51,1782692.0,6254594395.95,90441.0,1106403.0
TCS,EQ,2021-11-10,3505.7,3498.0,3519.7,3480.2,3484.95,3484.3,3494.09,1516489.0,5298754955.55,115924.0,955899.0
TCS,EQ,2021-11-11,3484.3,3480.0,3510.05,3436.0,3505.0,3488.2,3464.62,1284514.0,4450347031.55,98386.0,614576.0
TCS,EQ,2021-11-12,3488.2,3506.0,3534.15,3485.7,3524.0,3526.05,3509.52,1747259.0,6132048785.7,98323.0,1086001.0
TCS,EQ,2021-11-15,3526.05,3528.0,3569.6,3528.0,3550.0,3553.3,3554.41,1809157.0,6430484084.55,113981.0,1104175.0
TCS,EQ,2021-11-16,3553.3,3569.0,3575.55,3542.0,3548.0,3556.4,3560.79,2013204.0,7168605743.85,105284.0,1371662.0
TCS,EQ,2021-11-17,3556.4,3550.6,3562.85,3506.4,3520.8,3521.9,3533.85,1632914.0,5770466506.8,126358.0,1033842.0
TCS,EQ,2021-11-18,3521.9,3515.15,3520.85,3451.6,3471.95,3475.7,3478.49,2136598.0,7432143867.4,135284.0,1367516.0
TCS,EQ,2021-11-22,3475.7,3478.4,3515.95,3440.3,3463.75,3458.4,3482.5,3167936.0,11032349106.2,169460.0,2146221.0
TCS,EQ,2021-11-23,3458.4,3445.0,3480.95,3407.8,3472.0,3464.25,3455.05,2153461.0,7440308037.35,160137.0,1449786.0
TCS,EQ,2021-11-24,3464.25,3472.2,3493.05,3424.0,3431.95,3443.3,3469.8,2161746.0,7500832834.1,163891.0,1640323.0
TCS,EQ,2021-11-25,3443.3,3443.9,3463.0,3434.05,3450.0,3445.9,3451.54,1849619.0,6384030188.95,102359.0,1294556.0
TCS,EQ,2021-11-26,3445.9,3425.0,3490.0,3411.9,3439.2,3446.85,3454.4,1941251.0,6705853480.8,156945.0,1152929.0
TCS,EQ,2021-11-29,3446.85,3447.15,3529.35,3406.45,3503.5,3502.0,3490.28,2981745.0,10407130645.3,206893.0,1648719.0
TCS,EQ,2021-11-30,3502.0,3491.0,3563.75,3491.0,3535.0,3529.15,3535.48,5588446.0,19757846113.05,208979.0,3849797.0
TCS,EQ,2021-12-01,3529.15,3535.0,3590.0,3535.0,3581.0,3577.8,3568.53,2102118.0,7501467334.9,177235.0,1311474.0
TCS,EQ,2021-12-02,3577.8,3589.2,3648.0,3574.1,3637.0,3642.9,3614.21,3152938.0,11395387802.95,146031.0,2208112.0
TCS,EQ,2021-12-03,3642.9,3646.45,3665.95,3630.85,3641.0,3640.45,3644.63,2486263.0,9061499107.35,136470.0,1904713.0
TCS,EQ,2021-12-06,3640.45,3640.45,3658.0,3522.0,3533.8,3536.4,3585.65,1849642.0,6632172778.45,117199.0,1050297.0
TCS,EQ,2021-12-07,3536.4,3562.5,3598.0,3524.3,3589.9,3584.5,3572.57,1484458.0,5303328386.25,107141.0,812623.0
TCS,EQ,2021-12-08,3584.5,3601.0,3646.45,3601.0,3624.0,3626.9,3631.02,1428660.0,5187489131.6,88625.0,826623.0
TCS,EQ,2021-12-09,3626.9,3610.0,3634.75,3566.0,3600.0,3601.75,3593.64,1567957.0,5634666502.4,100995.0,890952.0
TCS,EQ,2021-12-10,3601.75,3585.0,3642.0,3575.1,3630.0,3636.8,3611.25,1510718.0,5455578667.05,69648.0,833404.0
TCS,EQ,2021-12-13,3636.8,3650.0,3662.0,3601.7,3615.0,3609.65,3626.62,1883864.0,6832065637.6,93875.0,1329794.0
TCS,EQ,2021-12-14,3609.65,3605.0,3635.0,3576.7,3619.95,3623.8,3618.04,1747007.0,6320734400.1,105436.0,1216832.0
TCS,EQ,2021-12-15,3623.8,3620.0,3623.0,3558.15,3571.0,3570.35,3575.02,1603233.0,5731595939.6,109534.0,1141894.0
TCS,EQ,2021-12-16,3570.35,3582.0,3608.45,3570.0,3585.0,3581.6,3582.96,2072320.0,7425032318.85,93950.0,1560825.0
TCS,EQ,2021-12-17,3581.6,3602.5,3651.35,3573.7,3574.9,3584.35,3608.9,4333992.0,15640958964.15,213460.0,2677223.0
TCS,EQ,2021-12-20,3584.35,3589.0,3606.0,3510.15,3559.3,3556.9,3569.27,2312310.0,8253261975.1,146094.0,1243439.0
TCS,EQ,2021-12-21,3556.9,3582.65,3641.2,3566.4,3611.0,3608.3,3617.22,2340989.0,8467877601.9,118423.0,1470826.0
TCS,EQ,2021-12-22,3608.3,3624.0,3636.8,3606.25,3628.3,3630.75,3625.84,1224328.0,4439223316.5,102255.0,755182.0
TCS,EQ,2021-12-23,3630.75,3648.0,3670.5,3630.0,3660.65,3662.7,3656.52,1792861.0,6555623174.05,98445.0,1107607.0
TCS,EQ,2021-12-24,3662.7,3685.0,3705.0,3644.8,3671.0,3670.9,3673.31,2209923.0,8117727561.7,88664.0,1156092.0
TCS,EQ,2021-12-27,3670.9,3671.0,3700.0,3653.1,3696.5,3696.1,3684.66,1534135.0,5652764172.3,80828.0,866793.0
TCS,EQ,2021-12-28,3696.1,3710.0,3725.0,3693.85,3706.95,3706.55,3713.05,1456218.0,5407012571.25,83968.0,917903.0
TCS,EQ,2021-12-29,3706.55,3692.25,3719.95,3685.0,3688.05,3694.7,3704.9,1456923.0,5397758672.0,94120.0,1091321.0
TCS,EQ,2021-12-30,3694.7,3681.35,3740.0,3680.0,3737.0,3733.75,3725.52,1966475.0,7326133567.9,105274.0,1296163.0
TCS,EQ,2021-12-31,3733.75,3742.8,3760.0,3731.3,3740.0,3738.35,3744.51,1207141.0,4520149056.45,101227.0,727618.0
TCS,EQ,2022-01-03,3738.35,3750.0,3830.0,3745.0,3815.0,3817.75,3807.43,2346158.0,8932827981.15,143798.0,1433211.0
TCS,EQ,2022-01-04,3817.75,3831.1,3889.15,3811.7,3878.7,3884.75,3859.3,2488606.0,9604274014.3,141253.0,1539134.0
TCS,EQ,2022-01-05,3884.75,3865.0,3870.0,3812.4,3856.0,3860.95,3847.67,1733031.0,6668131688.0,136018.0,988277.0
TCS,EQ,2022-01-06,3860.95,3812.0,3835.0,3772.0,3809.95,3807.45,3802.98,1810293.0,6884500149.55,135529.0,995325.0
TCS,EQ,2022-01-07,3807.45,3820.0,3864.9,3796.4,3858.9,3853.5,3839.03,2460591.0,9446283701.75,157006.0,1501620.0
TCS,EQ,2022-01-10,3853.5,3978.0,3978.0,3861.0,3884.0,3879.85,3897.84,3937092.0,15346166149.8,247085.0,1687823.0
TCS,EQ,2022-01-11,3879.85,3856.0,3925.0,3856.0,3917.0,3915.9,3896.96,1906106.0,7428014700.35,160870.0,1054450.0
TCS,EQ,2022-01-12,3915.9,3925.0,3929.0,3836.55,3857.0,3859.9,3874.16,3203744.0,12411815990.8,241232.0,1866561.0
TCS,EQ,2022-01-13,3859.9,3918.0,3923.0,3857.0,3898.0,3897.9,3891.72,6684507.0,26014258279.5,401435.0,3737081.0
TCS,EQ,2022-01-14,3897.9,3877.85,3977.0,3860.05,3965.35,3968.15,3924.25,3348123.0,13138881273.1,213960.0,1768475.0
TCS,EQ,2022-01-17,3968.15,3992.7,4043.0,3962.3,4025.0,4019.15,4010.33,3442604.0,13805980840.45,230947.0,1699919.0
TCS,EQ,2022-01-18,4019.15,4033.95,4041.7,3980.0,3993.95,3990.6,4009.82,2389041.0,9579619424.1,185771.0,1635845.0
TCS,EQ,2022-01-19,3990.6,4012.0,4012.0,3910.5,3914.7,3914.65,3937.16,3102539.0,12215195983.15,260043.0,2121306.0
TCS,EQ,2022-01-20,3914.65,3910.0,3920.0,3811.0,3833.15,3826.55,3843.03,6176776.0,23737557017.75,349194.0,4962139.0
TCS,EQ,2022-01-21,3826.55,3807.0,3851.55,3771.1,3840.0,3833.5,3820.58,3112358.0,11891026050.45,240408.0,1795708.0
TCS,EQ,2022-01-24,3833.5,3840.0,3849.65,3740.1,3769.95,3771.35,3783.08,3258414.0,12326830753.15,288359.0,2095906.0
TCS,EQ,2022-01-25,3771.35,3769.5,3809.4,3722.2,3765.0,3769.9,3763.15,3330501.0,12533182476.5,298567.0,2094835.0
TCS,EQ,2022-01-27,3769.9,3731.0,3733.4,3625.1,3652.0,3649.25,3669.1,5718297.0,20981028870.55,473910.0,3887598.0
TCS,EQ,2022-01-28,3649.25,3646.0,3729.8,3646.0,3697.85,3690.05,3702.94,3143862.0,11641524811.25,226989.0,1863034.0
TCS,EQ,2022-01-31,3690.05,3749.0,3758.0,3721.4,3744.95,3736.25,3741.03,2739393.0,10248148872.1,193114.0,1708467.0
TCS,EQ,2022-02-01,3736.25,3770.0,3808.0,3736.4,3805.0,3800.65,3781.44,2105169.0,7960578363.5,149564.0,1067316.0
TCS,EQ,2022-02-02,3800.65,3827.9,3864.0,3800.65,3863.0,3856.2,3841.31,1984212.0,7621963889.9,139468.0,1158079.0
TCS,EQ,2022-02-03,3856.2,3851.0,3882.5,3816.05,3819.0,3824.6,3850.57,1960538.0,7549182942.05,137513.0,1242614.0
TCS,EQ,2022-02-04,3824.6,3815.3,3824.7,3769.0,3818.0,3814.9,3804.03,2307366.0,8777283685.05,160651.0,1415833.0
TCS,EQ,2022-02-07,3814.9,3791.0,3831.8,3756.15,3781.8,3779.0,3791.19,1919149.0,7275863610.7,159690.0,1160277.0
TCS,EQ,2022-02-08,3779.0,3791.55,3799.7,3721.0,3738.0,3743.45,3741.49,2946443.0,11024097961.5,209984.0,2092329.0
TCS,EQ,2022-02-09,3743.45,3750.0,3777.95,3746.1,3761.65,3760.55,3761.99,1638721.0,6164860124.35,124222.0,1190875.0
TCS,EQ,2022-02-10,3760.55,3789.8,3789.8,3758.0,3765.7,3770.35,3771.41,2112459.0,7966959377.85,127158.0,1512559.0
TCS,EQ,2022-02-11,3770.35,3752.5,3752.5,3690.0,3693.0,3694.95,3703.65,3851488.0,14264552938.2,242420.0,2684979.0
TCS,EQ,2022-02-14,3694.95,3724.0,3793.25,3710.0,3729.15,3733.75,3749.84,5951745.0,22318114654.2,452110.0,3157466.0
TCS,EQ,2022-02-15,3733.75,3786.0,3835.0,3748.0,3832.95,3817.8,3784.27,3931683.0,14878547124.95,347451.0,2283223.0
TCS,EQ,2022-02-16,3817.8,3844.0,3854.1,3806.0,3810.0,3813.1,3822.91,3256906.0,12450874614.35,224789.0,1989270.0
TCS,EQ,2022-02-17,3813.1,3825.0,3835.0,3779.0,3783.85,3784.2,3796.61,3134372.0,11900002924.7,259784.0,2140343.0
TCS,EQ,2022-02-18,3784.2,3769.0,3815.95,3757.6,3800.0,3793.9,3788.53,3688883.0,13975451807.2,286278.0,2727483.0
TCS,EQ,2022-02-21,3793.9,3810.0,3827.8,3705.55,3719.35,3719.4,3746.53,7465922.0,27971335681.4,521065.0,4843446.0
TCS,EQ,2022-02-22,3719.4,3650.0,3667.9,3570.0,3590.0,3586.4,3596.79,5408531.0,19453348172.2,334519.0,3214082.0
TCS,EQ,2022-02-23,3586.4,3611.0,3622.9,3555.65,3571.9,3563.8,3581.54,2426203.0,8689549721.75,166091.0,1476108.0
TCS,EQ,2022-02-24,3563.8,3474.0,3483.85,3391.1,3400.45,3401.65,3440.54,5039136.0,17337349379.3,344070.0,3127576.0
TCS,EQ,2022-02-25,3401.65,3468.0,3530.0,3462.0,3525.0,3520.75,3508.31,2549723.0,8945212715.3,178046.0,1286087.0
TCS,EQ,2022-02-28,3520.75,3490.0,3563.75,3455.9,3550.15,3554.2,3529.86,3288942.0,11609499907.55,157832.0,1957822.0
TCS,EQ,2022-03-02,3554.2,3552.5,3571.95,3506.0,3549.0,3546.15,3537.16,2761341.0,9767303515.95,159497.0,1608352.0
TCS,EQ,2022-03-03,3546.15,3562.85,3578.6,3530.1,3544.0,3544.4,3553.27,1928039.0,6850848054.25,162316.0,1095452.0
TCS,EQ,2022-03-04,3544.4,3501.5,3561.2,3487.05,3519.8,3524.35,3525.56,2370257.0,8356482128.95,150154.0,1412782.0
TCS,EQ,2022-03-07,3524.35,3450.0,3548.0,3431.55,3481.1,3484.9,3491.46,3054130.0,10663373904.35,240636.0,1842815.0
TCS,EQ,2022-03-08,3484.9,3460.0,3609.0,3460.0,3594.0,3599.95,3570.91,3300992.0,11787552347.95,182907.0,1897296.0
TCS,EQ,2022-03-09,3599.95,3605.0,3654.0,3597.05,3640.7,3632.6,3631.79,2719654.0,9877225026.5,171411.0,1493364.0
TCS,EQ,2022-03-10,3632.6,3684.0,3684.0,3615.0,3621.05,3620.95,3639.93,2005441.0,7299662362.8,129608.0,1143533.0
TCS,EQ,2022-03-11,3620.95,3603.25,3639.85,3592.85,3603.0,3599.15,3615.45,1623423.0,5869407353.85,119798.0,997926.0
TCS,EQ,2022-03-14,3599.15,3580.0,3648.35,3580.0,3645.0,3643.0,3620.43,1765688.0,6392547278.65,119156.0,947609.0
TCS,EQ,2022-03-15,3643.0,3659.0,3659.0,3585.4,3598.0,3593.9,3627.9,3651133.0,13245962358.7,154118.0,2937815.0
TCS,EQ,2022-03-16,3593.9,3640.5,3668.0,3616.25,3657.55,3655.9,3640.94,3090475.0,11252241518.05,94898.0,2374997.0
TCS,EQ,2022-03-17,3655.9,3696.6,3710.0,3660.3,3674.95,3672.75,3685.79,3600452.0,13270520963.0,139747.0,2281677.0
TCS,EQ,2022-03-21,3672.75,3696.0,3713.95,3615.0,3620.0,3626.7,3650.28,2413831.0,8811169624.5,131933.0,1443014.0
TCS,EQ,2022-03-22,3626.7,3640.0,3711.0,3625.0,3704.95,3700.95,3674.13,2907611.0,10682934318.3,124599.0,1931906.0
TCS,EQ,2022-03-23,3700.95,3708.0,3729.8,3690.0,3710.0,3712.4,3708.22,1596195.0,5919042115.35,82816.0,803477.0
TCS,EQ,2022-03-24,3712.4,3700.0,3758.2,3695.0,3740.5,3749.85,3741.33,1879046.0,7030133316.7,86810.0,1248970.0
TCS,EQ,2022-03-25,3749.85,3759.9,3779.5,3672.0,3710.0,3707.45,3716.53,1690133.0,6281432591.55,101622.0,951033.0
TCS,EQ,2022-03-28,3707.45,3695.0,3713.0,3661.2,3700.0,3707.7,3689.86,1760990.0,6497804966.2,119630.0,878863.0
TCS,EQ,2022-03-29,3707.7,3694.75,3722.0,3691.0,3701.0,3705.35,3707.08,2689063.0,9968577738.75,166424.0,1876469.0
TCS,EQ,2022-03-30,3705.35,3738.0,3738.0,3706.2,3730.0,3731.55,3723.34,1583455.0,5895744278.15,109724.0,1071594.0
TCS,EQ,2022-03-31,3731.55,3740.0,3754.65,3720.2,3742.85,3739.95,3743.43,2168110.0,8116163209.35,146788.0,1597155.0
TCS,EQ,2022-04-01,3739.95,3748.0,3763.0,3728.05,3759.0,3758.75,3747.37,1387014.0,5197652138.25,91136.0,897433.0
TCS,EQ,2022-04-04,3758.75,3762.0,3780.0,3737.1,3771.0,3770.35,3767.16,1472994.0,5548997654.95,101419.0,919895.0
TCS,EQ,2022-04-05,3770.35,3772.0,3835.6,3772.0,3812.5,3814.8,3813.04,2314947.0,8826982342.8,163963.0,1228409.0
TCS,EQ,2022-04-06,3814.8,3809.3,3809.3,3731.15,3752.0,3755.35,3761.93,2051729.0,7718464770.35,132368.0,1245604.0
TCS,EQ,2022-04-07,3755.35,3745.5,3745.5,3679.0,3682.95,3684.15,3705.25,2494829.0,9243973241.15,149240.0,1814089.0
TCS,EQ,2022-04-08,3684.15,3690.0,3705.0,3642.5,3690.05,3685.65,3677.34,2296773.0,8446026504.2,134082.0,1503584.0
TCS,EQ,2022-04-11,3685.65,3690.0,3712.35,3656.1,3699.0,3696.4,3690.42,2291660.0,8457191677.85,171882.0,1175930.0
TCS,EQ,2022-04-12,3696.4,3683.0,3739.0,3648.35,3686.0,3691.1,3706.35,4483476.0,16617340654.7,254563.0,1662462.0
TCS,EQ,2022-04-13,3691.1,3707.0,3709.85,3655.55,3664.95,3661.95,3673.55,1621672.0,5957287429.65,103822.0,871209.0
TCS,EQ,2022-04-18,3661.95,3610.0,3610.0,3522.5,3531.8,3528.05,3548.77,3820792.0,13559130603.8,324929.0,2676562.0
TCS,EQ,2022-04-19,3528.05,3550.0,3563.55,3439.15,3462.0,3471.9,3508.54,3170014.0,11122129456.75,208443.0,2190202.0
TCS,EQ,2022-04-20,3471.9,3500.0,3569.15,3480.0,3558.0,3556.8,3546.74,2640370.0,9364702419.1,185024.0,1703183.0
TCS,EQ,2022-04-21,3556.8,3580.0,3644.0,3567.4,3621.0,3628.65,3619.23,2280996.0,8255439639.1,136751.0,1468817.0
TCS,EQ,2022-04-22,3628.65,3581.1,3617.0,3571.5,3613.0,3612.55,3602.06,1581465.0,5696536818.6,93552.0,992489.0
TCS,EQ,2022-04-25,3612.55,3558.0,3584.0,3533.1,3546.05,3548.2,3557.8,1960694.0,6975753255.7,146368.0,1249532.0
TCS,EQ,2022-04-26,3548.2,3575.15,3587.9,3518.15,3544.0,3546.3,3550.67,1943469.0,6900626735.65,139910.0,1223001.0
TCS,EQ,2022-04-27,3546.3,3546.0,3568.45,3506.3,3560.0,3561.2,3540.41,1727648.0,6116579202.75,111612.0,1068875.0
TCS,EQ,2022-04-28,3561.2,3588.0,3604.4,3538.05,3580.0,3584.3,3574.03,1703660.0,6088933925.5,122574.0,1117294.0
TCS,EQ,2022-04-29,3584.3,3597.0,3623.25,3536.85,3548.0,3546.7,3576.78,2051115.0,7336393454.55,107015.0,1349216.0
TCS,EQ,2022-05-02,3546.7,3519.9,3547.95,3492.75,3538.7,3542.4,3520.91,1324161.0,4662247237.85,118662.0,837858.0
TCS,EQ,2022-05-04,3542.4,3538.5,3545.45,3465.3,3483.8,3479.75,3511.35,2305825.0,8096556485.0,174763.0,1533599.0
TCS,EQ,2022-05-05,3479.75,3512.1,3533.0,3485.35,3508.75,3513.4,3511.1,1612262.0,5660812779.4,93993.0,994905.0
TCS,EQ,2022-05-06,3513.4,3459.0,3474.5,3424.5,3443.15,3432.6,3444.54,2010812.0,6926321262.7,184661.0,1157843.0
TCS,EQ,2022-05-09,3432.6,3398.0,3456.0,3346.85,3445.05,3445.1,3410.95,2481830.0,8465389113.2,163369.0,1520203.0
TCS,EQ,2022-05-10,3445.1,3434.0,3464.8,3422.0,3439.5,3438.75,3448.48,1622685.0,5595800071.9,145050.0,1116707.0
TCS,EQ,2022-05-11,3438.75,3435.0,3448.45,3382.15,3422.25,3412.0,3411.67,1841769.0,6283511939.4,144928.0,1066170.0
TCS,EQ,2022-05-12,3412.0,3378.0,3449.7,3350.1,3413.25,3408.65,3415.9,2807195.0,9589106457.9,194805.0,1630791.0
TCS,EQ,2022-05-13,3408.65,3435.0,3439.9,3382.15,3409.0,3414.9,3409.83,2187823.0,7460096134.45,148468.0,1326058.0
TCS,EQ,2022-05-16,3414.9,3415.0,3430.0,3366.6,3385.0,3376.8,3399.01,1195813.0,4064578939.8,84979.0,698049.0
TCS,EQ,2022-05-17,3376.8,3370.0,3467.0,3350.4,3466.75,3451.6,3410.54,1754076.0,5982349029.05,126169.0,1022602.0
TCS,EQ,2022-05-18,3451.6,3465.0,3495.0,3443.05,3455.0,3448.8,3467.64,1866781.0,6473331671.2,114108.0,1166592.0
TCS,EQ,2022-05-19,3448.8,3397.0,3405.0,3230.0,3271.9,3261.95,3300.3,4642963.0,15323179100.3,377211.0,2952123.0
TCS,EQ,2022-05-20,3261.95,3310.0,3313.9,3270.05,3299.0,3293.0,3291.06,3065125.0,10087497473.5,157647.0,1971441.0
TCS,EQ,2022-05-23,3293.0,3304.8,3338.9,3267.0,3317.1,3321.75,3310.62,2293690.0,7593529392.3,139905.0,1387824.0
TCS,EQ,2022-05-24,3321.75,3315.15,3324.85,3275.6,3291.9,3288.0,3295.55,1711510.0,5640372449.0,113563.0,1040626.0
TCS,EQ,2022-05-25,3288.0,3292.85,3292.85,3154.05,3165.25,3167.65,3195.48,3548046.0,11337725211.9,234787.0,2233846.0
TCS,EQ,2022-05-26,3167.65,3191.0,3241.5,3180.55,3229.95,3226.95,3203.65,2813186.0,9012456721.45,180988.0,1819586.0
TCS,EQ,2022-05-27,3226.95,3253.2,3278.9,3229.2,3266.7,3261.3,3254.66,3103153.0,10099703415.15,180755.0,2076287.0
TCS,EQ,2022-05-30,3261.3,3297.0,3386.6,3286.35,3380.4,3375.25,3357.16,2094624.0,7031980224.75,157476.0,1253589.0
TCS,EQ,2022-05-31,3375.25,3354.15,3383.4,3325.0,3365.0,3364.35,3361.72,4840965.0,16273981442.25,121044.0,3642745.0
TCS,EQ,2022-06-01,3364.35,3388.0,3388.0,3340.05,3359.15,3355.2,3361.69,1493835.0,5021809191.8,104290.0,989283.0
TCS,EQ,2022-06-02,3355.2,3355.0,3432.0,3346.3,3425.0,3423.0,3406.45,2657939.0,9054131663.7,136202.0,1563997.0
TCS,EQ,2022-06-03,3423.0,3459.4,3477.3,3431.2,3439.5,3440.15,3461.63,1913622.0,6624247294.0,100866.0,1116753.0
TCS,EQ,2022-06-06,3440.15,3418.0,3453.0,3377.15,3432.95,3430.95,3418.11,1084210.0,3705944242.6,73792.0,538450.0
TCS,EQ,2022-06-07,3430.95,3401.05,3418.85,3356.0,3360.0,3362.7,3375.14,2308256.0,7790697239.05,97752.0,1498669.0
TCS,EQ,2022-06-08,3362.7,3380.15,3413.95,3346.5,3390.4,3404.15,3380.99,2185707.0,7389860340.55,108659.0,1330224.0
TCS,EQ,2022-06-09,3404.15,3385.0,3437.0,3353.1,3434.1,3427.1,3407.19,1279197.0,4358469058.0,93783.0,696532.0
TCS,EQ,2022-06-10,3427.1,3382.0,3393.0,3352.0,3357.75,3359.9,3368.98,1527582.0,5146399355.65,104326.0,993710.0
TCS,EQ,2022-06-13,3359.9,3290.0,3293.0,3192.45,3224.0,3219.6,3232.62,3030921.0,9797812416.85,205631.0,2138257.0
TCS,EQ,2022-06-14,3219.6,3190.0,3238.9,3174.7,3215.0,3210.55,3217.07,2611493.0,8401363540.45,124729.0,1741127.0
TCS,EQ,2022-06-15,3210.55,3218.5,3234.0,3201.0,3205.0,3206.3,3216.29,1404536.0,4517400463.55,70725.0,825277.0
TCS,EQ,2022-06-16,3206.3,3240.0,3244.85,3133.05,3144.5,3142.0,3183.97,2032028.0,6469922975.25,130733.0,1207357.0
TCS,EQ,2022-06-17,3142.0,3092.0,3118.75,3023.85,3104.0,3088.9,3070.68,5240434.0,16091675326.95,251011.0,2845988.0
TCS,EQ,2022-06-20,3088.9,3094.0,3138.75,3069.0,3134.95,3112.4,3107.87,1502769.0,4670409474.1,115135.0,640878.0
TCS,EQ,2022-06-21,3112.4,3130.0,3237.75,3125.4,3215.0,3211.95,3199.94,2964461.0,9486098258.85,128742.0,1747330.0
TCS,EQ,2022-06-22,3211.95,3199.9,3250.55,3183.0,3225.3,3222.95,3220.58,3336315.0,10744867621.7,156829.0,2075091.0
TCS,EQ,2022-06-23,3222.95,3222.95,3318.0,3222.95,3312.95,3308.8,3278.6,3692578.0,12106470991.25,185416.0,2472506.0
TCS,EQ,2022-06-24,3308.8,3339.0,3345.0,3277.5,3295.05,3293.1,3301.37,2132118.0,7038903961.45,138562.0,1204459.0
TCS,EQ,2022-06-27,3293.1,3350.0,3362.9,3306.5,3314.0,3314.7,3332.08,2037686.0,6789735530.1,97090.0,1223301.0
TCS,EQ,2022-06-28,3314.7,3307.0,3330.0,3272.6,3318.15,3318.15,3303.05,1400046.0,4624422760.5,84893.0,763205.0
TCS,EQ,2022-06-29,3318.15,3271.0,3333.0,3271.0,3287.0,3290.5,3305.83,2133994.0,7054630628.2,107778.0,1270605.0
TCS,EQ,2022-06-30,3290.5,3272.0,3310.9,3255.0,3264.5,3267.1,3277.18,2719603.0,8912636836.55,162335.0,1691349.0
TCS,EQ,2022-07-01,3267.1,3260.0,3333.0,3252.05,3331.0,3315.1,3280.6,1502879.0,4930350507.75,112046.0,940958.0
TCS,EQ,2022-07-04,3315.1,3312.0,3317.95,3225.05,3234.7,3235.05,3253.31,2622535.0,8531914981.1,141398.0,1700576.0
TCS,EQ,2022-07-05,3235.05,3255.0,3272.0,3206.95,3218.0,3216.3,3242.04,2170627.0,7037266407.55,112716.0,1260668.0
TCS,EQ,2022-07-06,3216.3,3218.5,3268.5,3202.25,3265.0,3260.75,3241.31,2182144.0,7072998934.05,133193.0,1290203.0
TCS,EQ,2022-07-07,3260.75,3271.0,3319.4,3265.05,3294.0,3287.85,3297.43,1989921.0,6561634408.95,134817.0,1059067.0
TCS,EQ,2022-07-08,3287.85,3300.0,3305.0,3250.0,3266.0,3265.45,3276.37,2136916.0,7001326022.15,124842.0,1169844.0
TCS,EQ,2022-07-11,3265.45,3206.15,3225.0,3106.0,3112.0,3113.8,3129.6,6974600.0,21827698062.7,380075.0,3636712.0
TCS,EQ,2022-07-12,3113.8,3114.9,3136.2,3080.25,3084.5,3084.7,3107.29,3734815.0,11605153006.95,205086.0,2079781.0
TCS,EQ,2022-07-13,3084.7,3104.0,3110.0,3035.0,3040.5,3038.75,3062.02,3863530.0,11830187593.45,235688.0,2508061.0
TCS,EQ,2022-07-14,3038.75,3056.0,3057.0,2967.0,3003.0,2998.75,3005.59,4764908.0,14321341706.55,300086.0,2817124.0
TCS,EQ,2022-07-15,2998.75,3018.55,3028.9,2953.0,2998.5,2994.6,2989.48,4574806.0,13676285883.25,214162.0,2862510.0
TCS,EQ,2022-07-18,2994.6,3023.0,3076.95,3014.3,3065.9,3063.5,3054.22,3202795.0,9782050619.95,188515.0,1699159.0
TCS,EQ,2022-07-19,3063.5,3030.05,3078.95,3030.05,3076.0,3074.25,3064.79,1865074.0,5716058996.4,114155.0,989715.0
TCS,EQ,2022-07-20,3074.25,3107.8,3171.95,3098.05,3161.0,3164.8,3143.09,3402251.0,10693565035.15,181848.0,2098351.0
TCS,EQ,2022-07-21,3164.8,3167.0,3184.0,3144.05,3178.95,3177.3,3170.4,2420640.0,7674387202.5,133492.0,1285640.0
TCS,EQ,2022-07-22,3177.3,3185.0,3197.0,3143.5,3171.15,3171.0,3166.46,2075886.0,6573218210.8,111772.0,1190020.0
TCS,BL,2022-07-25,3730.2,3171.0,3171.0,3171.0,3171.0,3171.0,3171.0,1255472.0,3981101712.0,1.0,
TCS,EQ,2022-07-25,3171.0,3165.0,3186.45,3149.1,3165.0,3166.75,3166.57,1797504.0,5691923031.8,100813.0,1068651.0
TCS,EQ,2022-07-26,3166.75,3164.7,3168.9,3096.5,3118.0,3115.9,3123.14,2639367.0,8243104172.25,123369.0,1592860.0
TCS,EQ,2022-07-27,3115.9,3115.0,3194.1,3110.0,3188.0,3188.85,3158.21,1389808.0,4389301769.2,91855.0,763038.0
TCS,EQ,2022-07-28,3188.85,3216.0,3264.0,3201.65,3262.0,3260.5,3242.1,2106333.0,6828945291.1,148541.0,1021359.0
TCS,EQ,2022-07-29,3260.5,3290.0,3317.3,3275.0,3302.0,3301.9,3296.55,2430257.0,8011473474.95,114501.0,1424468.0
TCS,EQ,2022-08-01,3301.9,3327.0,3327.0,3271.0,3298.65,3298.8,3296.68,1306913.0,4308478419.3,116856.0,692180.0
